flow_id,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,duration_sec,bytes_per_packet,packets_per_sec,bytes_per_sec,pkt_len_min,pkt_len_max,pkt_len_mean,pkt_len_std,iat_mean,iat_std,sni_domain,label,source_file
387,192.168.1.156,10.0.0.205,34894,3478,6,694,979928,35.1058899843069,1412.0,19.768762458670988,27913.492591643433,333,1666,1110.9716357401112,333.29149072203336,0.050584855885168444,0.025292427942584222,,P0,sample_data
388,192.168.1.56,10.0.0.96,10195,443,6,615,146985,297.3564012686578,239.0,2.0682251916425205,494.3058208025624,59,296,197.8317555564486,59.34952666693458,0.48350634352627286,0.24175317176313643,,P2,sample_data
389,192.168.1.236,10.0.0.199,44393,80,17,37,17649,11.604741699579769,477.0,3.188351878727283,1520.843846152914,110,551,367.6143804020297,110.28431412060891,0.31364166755621,0.156820833778105,,P3,sample_data
390,192.168.1.104,10.0.0.68,55278,3478,6,54,29052,5.26191857805808,538.0,10.262416492945581,5521.180073204722,163,815,543.3371309800413,163.00113929401238,0.09744293663070519,0.048721468315352595,,P3,sample_data
391,192.168.1.188,10.0.0.57,20014,80,17,68,67048,55.09040766635342,986.0,1.2343346669683684,1217.0539816308112,163,817,545.2522528357101,163.57567585071303,0.8101530539169621,0.40507652695848106,,P1,sample_data
392,192.168.1.203,10.0.0.248,55861,80,17,2276,3115844,10.86257498491085,1369.0,209.5267469418237,286842.11656335666,385,1925,1283.9148056031236,385.17444168093704,0.0047726603624388625,0.0023863301812194313,,P0,sample_data
393,192.168.1.46,10.0.0.197,57733,21,17,245,76930,21.578932008042273,314.0,11.353666618379942,3565.051318171302,262,1311,874.535598157422,262.3606794472266,0.08807727350221335,0.044038636751106676,,P1,sample_data
394,192.168.1.222,10.0.0.3,38877,21,6,91,71799,16.85073711893655,789.0,5.400357228155667,4260.881853014821,128,644,429.8448006628408,128.95344019885223,0.18517293537292911,0.09258646768646456,,P3,sample_data
395,192.168.1.77,10.0.0.50,43530,3478,17,254,233426,50.69715501108351,919.0,5.010143073008141,4604.321484094481,267,1335,890.596264582058,267.1788793746174,0.19959509846883272,0.09979754923441636,,P1,sample_data
396,192.168.1.64,10.0.0.187,16473,21,6,25,19475,28.591464500493135,779.0,0.8743868296627061,681.1473403072481,179,897,598.4457881897854,179.5337364569356,1.1436585800197254,0.5718292900098627,,P3,sample_data
397,192.168.1.102,10.0.0.118,60369,443,17,376,338400,55.20355057207402,900.0,6.811156096003147,6130.040486402832,146,732,488.04773566529735,146.4143206995892,0.14681795364913303,0.07340897682456651,,P1,sample_data
398,192.168.1.107,10.0.0.43,25844,443,17,1382,1774488,109.86886731575812,1284.0,12.57863154289372,16150.962901075536,427,2136,1424.6657167690994,427.3997150307298,0.07949990399114192,0.03974995199557096,,P0,sample_data
399,192.168.1.239,10.0.0.94,24384,5060,6,240,61200,158.7630287463519,255.0,1.5116869581987915,385.48017434069186,88,440,293.6662350744008,88.09987052232023,0.6615126197764662,0.3307563098882331,,P2,sample_data
400,192.168.1.44,10.0.0.137,19876,443,17,695,164715,236.1663485939746,237.0,2.942840942995093,697.453303489837,96,481,321.041397003674,96.3124191011022,0.3398076958186685,0.16990384790933424,,P2,sample_data
401,192.168.1.252,10.0.0.104,19777,5060,17,175,96950,38.244639487865385,554.0,4.575804670757209,2534.9957875994933,153,766,511.0379353466603,153.3113806039981,0.21854079707351648,0.10927039853675824,,P1,sample_data
402,192.168.1.10,10.0.0.228,24840,21,17,396,256608,29.112963722879034,648.0,13.602187800920973,8814.21769499679,219,1096,731.2170058505341,219.36510175516023,0.07351758515878544,0.03675879257939272,,P1,sample_data
403,192.168.1.71,10.0.0.241,29506,3478,17,43,30014,15.345580498147216,698.0,2.802109702216329,1955.8725721469975,136,680,453.81607434378844,136.14482230313652,0.3568739650731911,0.17843698253659554,,P3,sample_data
404,192.168.1.206,10.0.0.17,54545,22,17,774,191952,286.75072051568804,248.0,2.6992085620850417,669.4037233970904,79,398,265.42451720766417,79.62735516229925,0.3704789670745324,0.1852394835372662,,P2,sample_data
405,192.168.1.1,10.0.0.58,25753,22,17,200,78000,25.228431806486462,390.0,7.92756369219026,3091.7498399542014,247,1235,823.6358338609297,247.0907501582789,0.1261421590324323,0.06307107951621616,,P1,sample_data
406,192.168.1.193,10.0.0.145,44385,22,6,4910,5901820,92.69493903430026,1202.0,52.96945066421732,63669.27969838922,330,1654,1102.9124842301642,330.87374526904927,0.01887880632063142,0.00943940316031571,,P0,sample_data
407,192.168.1.99,10.0.0.76,11545,5060,6,78,35490,13.661811503294217,455.0,5.709345351543766,2597.752134952414,142,711,474.0266504008364,142.2079951202509,0.17515142952941304,0.08757571476470652,,P3,sample_data
408,192.168.1.206,10.0.0.132,44822,443,17,2538,3365388,103.04345055059645,1326.0,24.630386370396145,32659.89232714529,354,1770,1180.423793112871,354.12713793386126,0.04060025632411207,0.020300128162056036,,P0,sample_data
409,192.168.1.147,10.0.0.112,18022,21,17,135,55080,35.67225304388173,408.0,3.7844539797901637,1544.0572237543868,147,739,493.067948876674,147.92038466300218,0.26423891143616096,0.13211945571808048,,P1,sample_data
410,192.168.1.129,10.0.0.195,26990,5060,17,574,124558,109.71528667220338,217.0,5.231723102678856,1135.2839132813117,97,488,325.8993141456253,97.76979424368758,0.19114161441150415,0.09557080720575208,,P2,sample_data
411,192.168.1.185,10.0.0.177,7638,22,17,4107,4201461,82.01157555525499,1023.0,50.0782965355046,51230.097355821206,320,1602,1068.2177836600447,320.4653350980134,0.019968730351900412,0.009984365175950206,,P0,sample_data
412,192.168.1.169,10.0.0.57,33276,80,17,384,337920,23.81352581536825,880.0,16.125289592865855,14190.254841721951,202,1010,673.3502602783842,202.00507808351526,0.06201439014418816,0.03100719507209408,,P1,sample_data
413,192.168.1.85,10.0.0.61,54483,5060,17,376,356824,12.433334938842483,949.0,30.24128295823138,28698.97752736158,150,752,501.78918877318023,150.53675663195406,0.03306738015649597,0.016533690078247985,,P1,sample_data
414,192.168.1.164,10.0.0.239,20648,22,6,2487,3668325,44.109299217703054,1475.0,56.38266860068034,83164.43618600351,398,1993,1329.2761314538957,398.7828394361687,0.017735946609450364,0.008867973304725182,,P0,sample_data
415,192.168.1.155,10.0.0.179,17613,80,17,325,273325,19.85506047437035,841.0,16.36862302280681,13766.011962180526,226,1134,756.3106665492564,226.89319996477693,0.061092493767293386,0.030546246883646693,,P1,sample_data
416,192.168.1.54,10.0.0.149,19399,80,17,66,56100,13.61906186400183,850.0,4.846148777284909,4119.226460692173,234,1171,781.2414422377765,234.37243267133294,0.2063494221818459,0.10317471109092295,,P1,sample_data
417,192.168.1.254,10.0.0.9,10192,5060,17,2322,3308850,88.02529113198705,1425.0,26.37878239469089,37589.76491243452,322,1612,1075.2945868004772,322.58837604014315,0.03790925544013223,0.018954627720066116,,P0,sample_data
418,192.168.1.153,10.0.0.123,12180,22,17,3052,3882144,76.17092672298065,1272.0,40.067780862107014,50966.217256600125,340,1700,1133.4519604926688,340.03558814780064,0.024957708624829832,0.012478854312414916,,P0,sample_data
419,192.168.1.127,10.0.0.88,57537,5060,17,290,106140,76.46409190972003,366.0,3.792629883611232,1388.1025374017108,103,516,344.48399980802066,103.3451999424062,0.2636692824473104,0.1318346412236552,,P2,sample_data
420,192.168.1.81,10.0.0.162,14074,80,6,32,18464,22.140450788018676,577.0,1.4453183589792502,833.9486931310274,167,837,558.5072711362036,167.55218134086107,0.6918890871255836,0.3459445435627918,,P3,sample_data
421,192.168.1.63,10.0.0.49,26699,22,6,4857,6503523,117.63780152280546,1339.0,41.28774881140918,55284.29565847689,415,2078,1385.441750686567,415.6325252059701,0.024220259732922682,0.012110129866461341,,P0,sample_data
422,192.168.1.128,10.0.0.196,7057,80,6,356,275188,10.200602547429664,773.0,34.89989913289038,26977.62202972427,237,1189,793.1028261305289,237.93084783915867,0.02865337794221816,0.01432668897110908,,P1,sample_data
423,192.168.1.162,10.0.0.189,46838,3478,17,518,197358,245.33778734504384,381.0,2.111374711599087,804.433765119252,81,409,273.18238313534425,81.95471494060327,0.47362507209467924,0.23681253604733962,,P2,sample_data
424,192.168.1.83,10.0.0.245,19648,22,6,950,268850,177.53618534101878,283.0,5.351021810991382,1514.3391725105612,103,515,343.40705505122924,103.02211651536877,0.18688019509580925,0.09344009754790462,,P2,sample_data
425,192.168.1.204,10.0.0.80,6010,5060,17,32,17248,48.10020716493904,539.0,0.665277799953537,358.5847341749564,202,1014,676.3535378592726,202.90606135778177,1.503131473904345,0.7515657369521725,,P1,sample_data
426,192.168.1.115,10.0.0.57,21476,21,17,77,48279,9.41132042691067,627.0,8.181636211198025,5129.885904421162,168,842,561.4242102572563,168.4272630771769,0.12222494060922949,0.061112470304614745,,P3,sample_data
427,192.168.1.72,10.0.0.124,41952,80,17,25,19850,19.211808095518844,794.0,1.301283037791287,1033.218732006282,112,561,374.2530219421236,112.27590658263708,0.7684723238207538,0.3842361619103769,,P3,sample_data
428,192.168.1.5,10.0.0.57,39835,21,6,350,203700,24.993499897173795,582.0,14.003641004258759,8150.1190644785975,260,1301,867.4972159193827,260.2491647758148,0.07140999970621084,0.03570499985310542,,P1,sample_data
429,192.168.1.214,10.0.0.197,58234,443,17,3604,4746468,19.231148940357237,1317.0,187.40429972110925,246811.46273270086,345,1725,1150.0581671182047,345.0174501354614,0.0053360568646940165,0.0026680284323470083,,P0,sample_data
430,192.168.1.79,10.0.0.215,10765,5060,17,471,276948,38.68319663926421,588.0,12.175829324351279,7159.387642718551,220,1103,735.7395743336035,220.72187230008106,0.08212992917041234,0.04106496458520617,,P1,sample_data
431,192.168.1.202,10.0.0.105,30264,443,17,859,255123,105.02024954422231,297.0,8.179374965570704,2429.2743647744987,61,307,205.2638216931707,61.57914650795121,0.12225873055206322,0.06112936527603161,,P2,sample_data
432,192.168.1.62,10.0.0.169,3012,443,17,36,22356,58.25525445187978,621.0,0.6179700069757116,383.7593743319169,136,684,456.6517523637321,136.99552570911962,1.618201512552216,0.809100756276108,,P1,sample_data
433,192.168.1.10,10.0.0.98,33112,5060,17,452,446576,24.1579365238958,988.0,18.710207287485197,18485.684800035375,159,798,532.1381315793196,159.64143947379588,0.05344676222100841,0.026723381110504204,,P1,sample_data
434,192.168.1.183,10.0.0.39,29914,22,6,891,198693,216.24028929699273,223.0,4.120416241102352,918.8528217658246,53,268,178.7883827144462,53.63651481433386,0.24269392738158554,0.12134696369079277,,P2,sample_data
435,192.168.1.111,10.0.0.66,31133,22,17,50,17350,18.372293027361064,347.0,2.721489360393782,944.3568080566423,146,730,487.0946334870798,146.12839004612394,0.3674458605472213,0.18372293027361064,,P3,sample_data
436,192.168.1.96,10.0.0.48,46824,5060,17,233,82948,182.18819217776579,356.0,1.2788973709814069,455.28746406938086,72,360,240.13729498778264,72.04118849633478,0.7819235715783939,0.39096178578919694,,P2,sample_data
437,192.168.1.217,10.0.0.10,63284,5060,17,277,197224,10.85785968103004,712.0,25.511473544270572,18164.169163520648,137,687,458.53302071208435,137.5599062136253,0.03919804939000015,0.019599024695000074,,P1,sample_data
438,192.168.1.25,10.0.0.237,42267,80,6,30,13410,18.039990262172655,447.0,1.6629720728234438,743.3485165520793,153,765,510.3418783252421,153.10256349757262,0.6013330087390885,0.30066650436954423,,P3,sample_data
439,192.168.1.164,10.0.0.73,16620,21,17,26,11336,27.290127645501975,436.0,0.9527254814539272,415.3883099139123,263,1318,878.7905075419087,263.6371522625726,1.0496202940577684,0.5248101470288842,,P1,sample_data
440,192.168.1.27,10.0.0.54,14001,5060,17,361,117325,209.5485193841989,325.0,1.722751375485125,559.8941970326656,74,374,249.6080786113738,74.88242358341213,0.5804668126986119,0.29023340634930594,,P2,sample_data
441,192.168.1.93,10.0.0.123,58440,5060,17,226,68252,147.1856626313649,302.0,1.5354756432087426,463.71364424904027,60,302,201.7423284310882,60.522698529326455,0.6512639939440924,0.3256319969720462,,P2,sample_data
442,192.168.1.212,10.0.0.237,29351,80,6,26,6292,19.492959159982128,242.0,1.3338149321820996,322.7832135880681,111,558,372.60662399426315,111.78198719827894,0.7497291984608511,0.37486459923042553,,P3,sample_data
443,192.168.1.110,10.0.0.69,52522,443,17,61,15006,1.855617599210972,246.0,32.87315232725635,8086.795472505061,122,610,406.7913097465183,122.0373929239555,0.03041996064280282,0.01520998032140141,,P3,sample_data
444,192.168.1.94,10.0.0.48,51702,443,17,453,277689,36.027198326109826,613.0,12.57383368808058,7707.760050793396,209,1046,697.4016073388948,209.22048220166843,0.07953023913048526,0.03976511956524263,,P1,sample_data
445,192.168.1.174,10.0.0.131,35785,21,6,28,10164,28.04860473585008,363.0,0.9982671246463837,362.3709662466373,138,694,463.27618983410935,138.9828569502328,1.001735883423217,0.5008679417116085,,P3,sample_data
446,192.168.1.253,10.0.0.134,25194,80,6,110,108900,46.35918058888033,990.0,2.3727770552179366,2349.0492846657576,184,920,613.7478251783796,184.12434755351387,0.42144709626254845,0.21072354813127422,,P1,sample_data
447,192.168.1.187,10.0.0.85,36609,22,17,303,300879,51.65951820578092,993.0,5.865327639971931,5824.270346492128,125,626,417.5039574034028,125.25118722102084,0.17049345942501953,0.08524672971250977,,P1,sample_data
448,192.168.1.37,10.0.0.79,48219,443,17,207,202653,26.831458131477362,979.0,7.714824851697406,7552.81352981176,217,1086,724.6611622884409,217.39834868653227,0.12962057068346552,0.06481028534173276,,P1,sample_data
449,192.168.1.135,10.0.0.61,55146,21,17,158,157526,1.8038430621130328,997.0,87.59076846459017,87327.9961591964,165,825,550.5230389171566,165.15691167514697,0.011416728241221726,0.005708364120610863,,P1,sample_data
450,192.168.1.242,10.0.0.121,57728,21,17,88,28864,23.168781114189628,328.0,3.7982144838040166,1245.8143506877175,126,634,422.9013160127978,126.87039480383933,0.2632816035703367,0.13164080178516835,,P3,sample_data
451,192.168.1.242,10.0.0.199,65474,22,6,1424,1611968,96.51746206299318,1132.0,14.753806923255098,16701.30943712477,427,2136,1424.1390883840525,427.2417265152157,0.06777911661727049,0.03388955830863524,,P0,sample_data
452,192.168.1.188,10.0.0.27,27959,443,6,902,311190,108.08061049990646,345.0,8.345622733143061,2879.239842934356,63,317,211.96137506449378,63.58841251934813,0.11982329323714684,0.05991164661857342,,P2,sample_data
453,192.168.1.237,10.0.0.55,47917,22,17,80,49440,5.059830485277304,618.0,15.810806356611687,9771.078328386022,250,1254,836.3179012734176,250.89537038202528,0.06324788106596631,0.031623940532983154,,P1,sample_data
454,192.168.1.113,10.0.0.213,40764,80,17,276,70380,103.30466362910433,255.0,2.6717090042606917,681.2857960864764,58,294,196.35671805787,58.907015417361,0.3742922595257403,0.18714612976287015,,P2,sample_data
455,192.168.1.170,10.0.0.87,11728,3478,6,54,18252,12.034852542245114,338.0,4.486968146094647,1516.5952333799905,248,1244,829.4083855840773,248.8225156752232,0.22286763967120582,0.11143381983560291,,P1,sample_data
456,192.168.1.141,10.0.0.160,45613,3478,6,433,327348,10.041741664124718,756.0,43.12000990295763,32598.727486635962,221,1105,736.8227087374539,221.04681262123617,0.023191089293590574,0.011595544646795287,,P1,sample_data
457,192.168.1.229,10.0.0.134,15979,443,17,64,44800,44.567255859215045,700.0,1.4360318751096475,1005.2223125767532,249,1247,831.4861994934813,249.4458598480444,0.6963633728002351,0.34818168640011754,,P1,sample_data
458,192.168.1.170,10.0.0.243,24525,443,17,4884,6901092,12.104186308101571,1413.0,403.49676349008627,570140.9268114918,322,1611,1074.5866796343494,322.3760038903048,0.0024783346249184217,0.0012391673124592109,,P0,sample_data
459,192.168.1.11,10.0.0.206,36086,21,6,214,66982,61.97206057750161,313.0,3.45316902497334,1080.8419048166554,57,288,192.37886608802182,57.71365982640654,0.2895890681191664,0.1447945340595832,,P2,sample_data
460,192.168.1.253,10.0.0.137,16558,80,17,418,284658,57.61183676145059,681.0,7.255453453615515,4940.963801912166,212,1062,708.150242962862,212.4450728888586,0.13782736067332677,0.06891368033666338,,P1,sample_data
461,192.168.1.157,10.0.0.178,31073,5060,6,76,40204,12.944077472107384,529.0,5.871411088489621,3105.9764658110093,157,789,526.0783892237259,157.82351676711778,0.1703168088435182,0.0851584044217591,,P3,sample_data
462,192.168.1.177,10.0.0.245,5951,22,6,43,12556,16.44261792606347,292.0,2.6151553355649026,763.6253579849516,100,501,334.6183926536752,100.38551779610255,0.38238646339682486,0.19119323169841243,,P3,sample_data
463,192.168.1.26,10.0.0.49,16834,443,6,363,210903,30.980943055987364,581.0,11.716880255839945,6807.507428643008,137,685,457.14288499898976,137.1428654996969,0.08534695056745831,0.042673475283729154,,P1,sample_data
464,192.168.1.253,10.0.0.131,41166,22,6,74,57202,23.98998529361157,773.0,3.0846204820186314,2384.411632600402,96,481,320.71377189437993,96.21413156831397,0.3241889904542104,0.1620944952271052,,P3,sample_data
465,192.168.1.73,10.0.0.120,60215,80,6,301,204379,52.953025568975036,679.0,5.684283320278392,3859.628374469028,229,1148,765.6582598516482,229.69747795549443,0.17592367298662803,0.08796183649331402,,P1,sample_data
466,192.168.1.233,10.0.0.199,1741,22,6,89,55536,15.067745139406664,624.0,5.90665684723047,3685.753872671813,120,600,400.0885187510597,120.02655562531791,0.16930050718434456,0.08465025359217228,,P3,sample_data
467,192.168.1.174,10.0.0.30,35896,443,6,50,31400,15.04598836245375,628.0,3.323144933753347,2086.935018397102,91,456,304.0103049778187,91.20309149334561,0.300919767249075,0.1504598836245375,,P3,sample_data
468,192.168.1.185,10.0.0.104,11555,3478,17,213,201711,52.7023519614039,947.0,4.04156535852496,3827.3623945231375,178,892,594.7024694894376,178.41074084683126,0.24742888244790562,0.12371444122395281,,P1,sample_data
469,192.168.1.79,10.0.0.20,23487,22,6,784,181104,131.3766106859551,231.0,5.967576693495976,1378.5102161975706,93,466,310.7629090386894,93.22887271160681,0.16757220750759577,0.08378610375379789,,P2,sample_data
470,192.168.1.40,10.0.0.59,65462,21,17,2870,3840060,17.700386334637237,1338.0,162.1433535822776,216947.8070930874,398,1992,1328.1556343111392,398.44669029334176,0.006167381998131442,0.003083690999065721,,P0,sample_data
471,192.168.1.158,10.0.0.235,34689,21,17,391,164611,21.321723902013566,421.0,18.338104451445176,7720.3419740584195,259,1296,864.6442011310297,259.3932603393089,0.054531263176505286,0.027265631588252643,,P1,sample_data
472,192.168.1.207,10.0.0.48,49560,3478,17,367,355990,48.367431224693426,970.0,7.587750490512559,7360.117975797182,235,1179,786.4047866451688,235.92143599355063,0.13179136573485947,0.06589568286742974,,P1,sample_data
473,192.168.1.58,10.0.0.244,21200,5060,6,333,222111,45.228946047552505,667.0,7.362541670767492,4910.8152944019175,240,1202,801.5010359789185,240.45031079367553,0.13582266080346098,0.06791133040173049,,P1,sample_data
474,192.168.1.127,10.0.0.220,35717,22,17,63,52920,23.503900271713135,840.0,2.6804061994689574,2251.5412075539243,219,1096,731.2419734708042,219.37259204124123,0.3730777820906847,0.18653889104534235,,P1,sample_data
475,192.168.1.245,10.0.0.214,53821,443,17,96,74400,23.45477780539326,775.0,4.092982708961134,3172.0615994448794,166,833,555.7754864815029,166.73264594445087,0.24432060213951312,0.12216030106975656,,P3,sample_data
476,192.168.1.59,10.0.0.57,41196,5060,17,288,163008,16.62109054982374,566.0,17.327382889629593,9807.298715530349,150,751,501.1270902622675,150.33812707868023,0.05771211996466577,0.028856059982332885,,P1,sample_data
477,192.168.1.81,10.0.0.218,19969,443,17,223,211627,30.670048980953737,949.0,7.270937197996788,6900.119400898951,148,740,493.9601904076615,148.18805712229846,0.13753385193252796,0.06876692596626398,,P1,sample_data
478,192.168.1.62,10.0.0.38,11768,5060,17,298,285186,57.530621222230536,957.0,5.179850202709947,4957.116643993419,184,923,615.5434313116448,184.66302939349342,0.1930557759135253,0.09652788795676265,,P1,sample_data
479,192.168.1.149,10.0.0.122,49932,5060,17,160,44480,172.75559315657765,278.0,0.9261639352827403,257.4735740086018,94,472,315.1835414632061,94.55506243896183,1.0797224572286104,0.5398612286143052,,P2,sample_data
480,192.168.1.23,10.0.0.119,38725,3478,17,83,52788,24.633252127675636,636.0,3.3694292401915096,2142.9569967618,160,800,533.407572943396,160.0222718830188,0.29678617021295944,0.14839308510647972,,P3,sample_data
481,192.168.1.63,10.0.0.22,2117,22,6,303,93930,146.73348112890378,310.0,2.064968388051925,640.1402002960967,46,234,156.2298185586782,46.86894556760346,0.4842689146168441,0.24213445730842206,,P2,sample_data
482,192.168.1.176,10.0.0.134,63704,21,6,88,63008,19.271156475919483,716.0,4.566409914732493,3269.5494989484646,167,836,557.4361182753311,167.2308354825993,0.21899041449908505,0.10949520724954252,,P3,sample_data
483,192.168.1.2,10.0.0.8,3402,80,17,274,206596,59.77138157317734,754.0,4.584133623622959,3456.4367522117113,243,1219,812.707832061974,243.8123496185922,0.21814372836926035,0.10907186418463018,,P1,sample_data
484,192.168.1.189,10.0.0.31,10330,22,17,649,210925,253.19605551437292,325.0,2.563231084629432,833.0501025045654,99,495,330.6187455753077,99.1856236725923,0.3901325970945654,0.1950662985472827,,P2,sample_data
485,192.168.1.35,10.0.0.244,11722,5060,6,4946,5648332,43.44332996927996,1142.0,113.84946788143222,130016.09232059559,342,1714,1143.1470011065624,342.9441003319687,0.008783528097306906,0.004391764048653453,,P0,sample_data
486,192.168.1.159,10.0.0.206,34711,443,6,607,119579,114.29301941875299,197.0,5.310910527055378,1046.2493738299095,45,229,153.1485825991354,45.94457477974062,0.1882916300144201,0.09414581500721005,,P2,sample_data
487,192.168.1.3,10.0.0.208,22212,22,6,794,282664,168.14164383167082,356.0,4.722209096485851,1681.106438348963,45,226,151.06923217087288,45.32076965126186,0.21176529449832596,0.10588264724916298,,P2,sample_data
488,192.168.1.171,10.0.0.194,64585,22,6,44,16148,59.44540984541307,367.0,0.7401748951587913,271.6441865232764,233,1167,778.3650835342839,233.50952506028517,1.351032041941206,0.675516020970603,,P1,sample_data
489,192.168.1.226,10.0.0.183,52763,22,6,67,34170,52.17044188251223,510.0,1.2842521087109808,654.9685754426002,176,884,589.5638291878236,176.86914875634707,0.778663311679287,0.3893316558396435,,P1,sample_data
490,192.168.1.113,10.0.0.170,53715,21,6,70,67200,58.87651551814218,960.0,1.1889290557358179,1141.371893506385,217,1087,724.7544648537237,217.4263394561171,0.8410930788306026,0.4205465394153013,,P1,sample_data
491,192.168.1.210,10.0.0.120,48598,5060,6,307,149816,40.64978497896092,488.0,7.552315471260026,3685.5299499748926,221,1108,738.7658069418424,221.6297420825527,0.13240972305850462,0.06620486152925231,,P1,sample_data
492,192.168.1.182,10.0.0.202,1941,5060,6,442,140556,203.94931538571913,318.0,2.167205117428649,689.1712273423104,103,517,344.84953082895123,103.45485924868537,0.4614237904654279,0.23071189523271396,,P2,sample_data
493,192.168.1.214,10.0.0.242,24494,80,6,359,122778,78.42612277809506,342.0,4.5775563968115875,1565.524287709563,87,436,291.0278291141127,87.3083487342338,0.21845716651279962,0.10922858325639981,,P2,sample_data
494,192.168.1.59,10.0.0.43,50382,3478,17,59,35577,20.876464959934165,603.0,2.8261489726939892,1704.1678305344753,92,461,307.48986663601715,92.24695999080514,0.3538383891514265,0.17691919457571326,,P3,sample_data
495,192.168.1.205,10.0.0.66,26404,80,17,47,16685,15.166373347137256,355.0,3.0989610320302137,1100.1311663707259,126,630,420.56615996721905,126.1698479901657,0.3226887946199416,0.1613443973099708,,P3,sample_data
496,192.168.1.43,10.0.0.150,16019,22,17,537,93975,229.9524752800677,175.0,2.335265142703803,408.67139997316553,50,253,168.98168825346926,50.69450647604078,0.4282168999628821,0.21410844998144105,,P2,sample_data
497,192.168.1.174,10.0.0.62,23274,22,6,228,214092,37.170712287857334,939.0,6.133861472288262,5759.695922478679,156,784,523.1430094052657,156.9429028215797,0.1630294398590234,0.0815147199295117,,P1,sample_data
498,192.168.1.73,10.0.0.163,29874,3478,6,57,20178,22.38535648734964,354.0,2.546307450239254,901.3928373846959,115,578,385.9558646781369,115.78675940344107,0.3927255524096428,0.1963627762048214,,P3,sample_data
499,192.168.1.110,10.0.0.20,15739,22,6,66,30558,28.282425690995527,463.0,2.333604646259634,1080.4589512182106,159,799,532.7734598421918,159.83203795265752,0.4285216013787201,0.21426080068936004,,P3,sample_data
